Bug ID,Product,Component,Summary
1249358,Firefox for Android,General,Investigate using chunked compression in TelemetryUploadService
1250260,Firefox for Android,General,DLC: Set timeouts on HttpUrlConnection
1250325,Firefox for Android,General,Investigate whether GeckoSmsManager closes its Cursors
1250355,Firefox for Android,General,Investigate the consistency of ScreenshotObserver
1250358,Firefox for Android,General,crash in libGLESv2_adreno.so@0x1c95bc
1250708,Firefox for Android,General,"[meta] Let ""snapshotted pages""/saved screenshots ride the trains"
1250887,Firefox for Android,General,App not responding after lock/unlock phone with opened HTML5 content
1251010,Firefox for Android,General,Rename/migrate existing url metadata table
1251027,Firefox for Android,General,crash in java.lang.IllegalStateException: Activity {org.mozilla.fennec/org.mozilla.gecko.BrowserApp} did not call finish() prior to onResume() completing at android.app.Activity.performResume(Activity.java)
1251062,Firefox for Android,General,Add snackbar confirmation when screenshot is saved in Firefox
1251636,Firefox for Android,General,"[meta] ""core"" ping implementation tracking"
1251639,Firefox for Android,General,[meta] Telemetry Java uploader implementation tracking
1251933,Firefox for Android,General,Going from private to normal browsing in tab tray and close the last tab will open private browsing (landscape)
1252192,Firefox for Android,General,Intent.ACTION_SEND_MULTIPLE is not supported
1252307,Firefox for Android,General,Investigate proper date formatting for locales in BookmarksScreenshotRow
1252309,Firefox for Android,General,Add favicons to BookmarkScreenshotRow
1252316,Firefox for Android,General,Determine what action clicking & long-clicking on a bookmark screenshot list item should take
1252322,Firefox for Android,General,Consider requested STORAGE permission sooner for screenshots in bookmarks
1252336,Firefox for Android,General,Remove unnecessary LinearLayout from OverlayDialogButton
1252564,Firefox for Android,General,Investigate whether or not Google search supports app indexing in Firefox
1252569,Firefox for Android,General,Consider adding google app indexing deep links for Firefox content
1252663,Firefox for Android,General,Prompt user to enable Google Play Services before using Push
1252720,Firefox for Android,General,No domain shown in address bar after page load. Instead 'Search or enter address' shown
1252838,Firefox for Android,General,Fullscreen left inconsistent when displaying a Prompt.jsm dialog
1252978,Firefox for Android,General,Investigate how testBrowserDatabaseHelperUpgrades handles database corruption
1253106,Firefox for Android,General,Schedule background task to periodically freshen push registration
1253113,Firefox for Android,General,Backoff autopush service endpoint in the face of Backoff headers
1253346,Firefox for Android,General,[meta] Minimize background data use
1253695,Firefox for Android,General,Use section header in folders and smart folders
1253737,Firefox for Android,General,Android lint end game: enable warningsAsErrors in lint options
1253770,Firefox for Android,General,[lint: SelectableText] Determine if we want to enable this warning
1253774,Firefox for Android,General,Investigate (and maybe enable) lint checks disabled by default
1254229,Firefox for Android,General,Consider hiding screenshots folder if there are no screenshots available
1255124,Firefox for Android,General,[meta] Android N issues
1255146,Firefox for Android,General,Removing screenshot image from library should remove link from smart folder
1255207,Firefox for Android,General,Support Android N multi-window mode
1255243,Firefox for Android,General,"When downloading a specific file, screenshots are added to bookmarks"
1255390,Firefox for Android,General,Multi-Window / Split-screen support
1255535,Firefox for Android,General,Remove api 9 resource aliases
1255554,Firefox for Android,General,[Lint: MissingPermission #2] Fix permissions in tests & add error to lint.xml
1256197,Firefox for Android,General,"Support ""Phone Search"" (Tablet Search) to query browsing history / bookmark from Google (Now) Apps"
1256238,Firefox for Android,General,(Experiment) Implement Google's App Invite API
1256239,Firefox for Android,General,(Experiment) Add fine-grained share targets using Direct Share API of Android 6.0
1256240,Firefox for Android,General,(Experiment) Add custom Firefox text selection action to third-party apps
1257010,Firefox for Android,General,Show hint for disabling panels
1257353,Firefox for Android,General,Use sentence casing in context menu
1257364,Firefox for Android,General,Shorten time to trigger long-press text selection
1257373,Firefox for Android,General,Notifications fail to cause phone to chime or vibrate
1257459,Firefox for Android,General,DLC Sync: Consider using ETag in requests
1257495,Firefox for Android,General,DLC Sync: Add support for 'Next-Page' header
1257855,Firefox for Android,General,Firefox for Android crashing on LG phones.
1257864,Firefox for Android,General,Experiment with using native share sheet for our share menu
1257933,Firefox for Android,General,LeakCanary: (EventDispatcher) GeckoPreferences leaked 5.1KB
1257943,Firefox for Android,General,Use null instead of empty string for empty observer data
1258196,Firefox for Android,General,Provide long-press option on About:Home panel tabs as shortcut to Settings Options
1258321,Firefox for Android,General,"Screenshots taken outside Firefox are displayed in Firefox in ""Screenshots"" folder"
1258323,Firefox for Android,General,"Previously taken screenshot appears in ""Screenshots"" folder after clearing data and cutting wi-fi"
1258468,Firefox for Android,General,Consider Nimbledroid for performance analysis
1258469,Firefox for Android,General,Investigate moving Infer analyses to Task Cluster
1258508,Firefox for Android,General,[meta] Location-based revisit prototype
1258509,Firefox for Android,General,[meta] Location-aware awesomebar prototype
1258586,Firefox for Android,General,Switchboard experiment: display tab queue notification sooner
1258852,Firefox for Android,General,Try estar to examine battery use
1258993,Firefox for Android,General,Panning is allowed after the context menu is triggered
1259137,Firefox for Android,General,Create custom android lint check to prevent unnecessary support library classes from returning
1259256,Firefox for Android,General,"Continue investigating replacing AppCompat methods with built-in framework methods, post GB, to save APK size"
1259267,Firefox for Android,General,Rename URLMetadata and its inheritors to *URLImageData*
1259519,Firefox for Android,General,Try to disentangle Context from SearchEngineManager
1259844,Firefox for Android,General,Experiment: Require explicit dismissal of Tab Queues
1259845,Firefox for Android,General,"Update copy for Tab Queues from ""saving"" to ""open in background"""
1260271,Firefox for Android,General,[leakcanary] static EventDispatcher.INSTANCE leaks GeckoPreferenceFragment instance
1260284,Firefox for Android,General,[leakcanary] static Resources.mSystem leaks GeckoPreferenceFragment instance
1260320,Firefox for Android,General,Follow-up: Handle tablet mode for combined history panel
1260406,Firefox for Android,General,DLC Sync: Hook into /changes call platform does
1260459,Firefox for Android,General,DLC Sync: Handle permanent redirects (HTTP 301)
1260521,Firefox for Android,General,Add UI Telemetry probes for Web Notifications to Fennec
1260549,Firefox for Android,General,Create & annotate UiThreadRunnable
1260582,Firefox for Android,General,Investigate GeckoProfile initialization in onCreate
1261037,Firefox for Android,General,Cleanup resource overlays: Make v15 our new baseline
1261043,Firefox for Android,General,GeckoPreferences: Only support fragment-based implementation
1261196,Firefox for Android,General,Give users an option to “View Screenshot” on error pages (if we can’t show cached version)
1261200,Firefox for Android,General,Give screenshotted items more weight in awesomescreen
1261201,Firefox for Android,General,Offer “view screenshot” ability in the History panel
1261211,Firefox for Android,General,crash in arena_dalloc | mozilla::MediaCodecDataDecoder::ClearQueue
1261485,Firefox for Android,General,Use checkstyle to check license headers
1261486,Firefox for Android,General,Make checkstyle task more robust
